Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,nombre_zh,descripcion_zh,categoria,categoria_es,Canal,notas
regleta-extensi-n-el-ctrica-blanca-3-entradas-cable-largo,Regleta / extensión eléctrica blanca 3 entradas cable largo,"Regleta / extensión eléctrica blanca 3 entradas cable largo

📦 Características:
• Blanco
• tres clavijas
• diseño de cable largo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD35562D8,160.00,10,VBD35562D8.jpg,电源延长线,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 160，请在审核台确认
sandwichera-el-ctrica-750w-m-quina-de-s-ndwich-110v,Sandwichera eléctrica 750W / máquina de sándwich 110V,"Sandwichera eléctrica 750W / máquina de sándwich 110V

📦 Características:
• 750W
• AC 110V

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBD3724C01,1285.00,10,VBD3724C01.jpg,三明治机,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1285，请在审核台确认
bater-as-recargables-aa-1-2v-ni-mh-4800mah-4-unidades,Baterías recargables AA 1.2V / Ni-MH 4800mAh 4 unidades,"Baterías recargables AA 1.2V / Ni-MH 4800mAh 4 unidades

📦 Características:
• 4 unidades
• 4800mAh
• Ni-MH
• AA 1.2V

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBD3B768CC,210.00,10,VBD3B768CC.jpg,充电电池,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 210，请在审核台确认
aro-de-luz-rgb-l-mpara-led-multicolor,Aro de luz RGB / lámpara LED multicolor,"Aro de luz RGB / lámpara LED multicolor

📦 Características:
• RGB
• varias temperaturas de color
• Modo nocturno
• Hecho en China

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBD41E6D24,1075.00,10,VBD41E6D24.jpg,RGB环形灯,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",⚠ 价格疑似识别有误（58.0），已自动修正为 RD$ 580 | 价格由 AI 从图片识别：RD$ 580，请在审核台确认 | 价格经二次OCR修正：58 → RD$ 565
soldador-el-ctrico-caut-n-con-mango-de-madera,Soldador eléctrico / cautín con mango de madera,"Soldador eléctrico / cautín con mango de madera

📦 Características:
• Manija de madera
• Cable de alimentación
• cabezal de calentamiento metálico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD4345EA8,350.00,10,VBD4345EA8.jpg,电烙铁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 350，请在审核台确认
crema-hidratante-beb-loci-n-250ml-lavanda-ayuda-dormir,Crema hidratante bebé / loción 250ml lavanda ayuda dormir,"Crema hidratante bebé / loción 250ml lavanda ayuda dormir

📦 Características:
• 250ml
• Aroma de lavanda
• Hidratante
• Ayuda para dormir

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Bebés y Maternidad,母婴用品,TRUE,VBD4473A09,225.00,10,,婴儿润肤乳,,母婴用品,Bebés y Maternidad,"Shopify,Facebook Marketplace","价格由 AI 从图片识别：RD$ 220，请在审核台确认 | 价格经二次OCR修正：220 → RD$ 225 | ⚠️ AI 生图失败，可点「重新生图」重试: HTTPSConnectionPool(host='api.quickrouter.ai', port=443): Read timed out. (read timeout=120)"
estufa-de-gas-quemador-de-mesa-met-lico-1-hornilla,Estufa de gas / quemador de mesa metálico 1 hornilla,"Estufa de gas / quemador de mesa metálico 1 hornilla

📦 Características:
• Estufa de un quemador
• material metálico
• Diseño de mesa

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Cocina y Hogar,厨房家居,TRUE,VBD4569499,905.00,10,VBD4569499.jpg,单灶燃气炉,,厨房家居,Cocina y Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 905，请在审核台确认
florero-jarr-n-cer-mico-dorado-con-tapa-40cm,Florero / jarrón cerámico dorado con tapa 40cm,"Florero / jarrón cerámico dorado con tapa 40cm

📦 Características:
• color dorado
• Cerámica
• Con tapa

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD46D28A4,1530.00,10,VBD46D28A4.jpg,40cm 1530,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",
pestillo-cerrojo-tranca-puerta-50mm-con-tornillos,Pestillo / cerrojo / tranca puerta 50mm con tornillos,"Pestillo / cerrojo / tranca puerta 50mm con tornillos

📦 Características:
• 50mm
• Incluye tornillos
• material metálico

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD47A5DB5,60.00,10,VBD47A5DB5.jpg,门栓锁,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 60，请在审核台确认
portarretrato-marco-de-fotos-madera-marr-n-10x15cm,Portarretrato / marco de fotos madera marrón 10x15cm,"Portarretrato / marco de fotos madera marrón 10x15cm

📦 Características:
• 10x15cm
• Color marrón
• De madera

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD4870B86,120.00,10,VBD4870B86.jpg,木质相框,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 120，请在审核台确认 | 价格经二次OCR修正：120 → RD$ 1420
portarretrato-marco-para-certificado-a4-dorado,Portarretrato / marco para certificado A4 dorado,"Portarretrato / marco para certificado A4 dorado

📦 Características:
• Tamaño A4
• Colocación vertical u horizontal
• marco dorado

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD49B1539,140.00,10,VBD49B1539.jpg,证书框,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 140，请在审核台确认
switch-el-ctrico-con-enchufe-y-protecci-n-infantil-alta-pote,"Switch eléctrico con enchufe y protección infantil, alta potencia","Switch eléctrico con enchufe y protección infantil, alta potencia

📦 Características:
• Bloqueo infantil
• Alta potencia

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Herramientas y Ferretería,工具五金,TRUE,VBD4AE47DF,105.00,10,VBD4AE47DF.jpg,开关插座,,工具五金,Herramientas y Ferretería,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 105，请在审核台确认
crema-de-c-rcuma-blanqueadora-antiarrugas-360ml,Crema de cúrcuma / blanqueadora / antiarrugas 360ml,"Crema de cúrcuma / blanqueadora / antiarrugas 360ml

📦 Características:
• 360ml
• Blanqueador
• Antiarrugas
• Poros refinados

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD4CD53A6,245.00,10,VBD4CD53A6.jpg,姜黄美白霜,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 245，请在审核台确认
masajeador-inal-mbrico-port-til-multifuncional,Masajeador inalámbrico / portátil / multifuncional,"Masajeador inalámbrico / portátil / multifuncional

📦 Características:
• Inalámbrico
• multifuncional

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Artículos para Adultos,情趣用品,TRUE,VBD4D46BEF,1190.00,10,VBD4D46BEF.jpg,无线按摩器,,情趣用品,Artículos para Adultos,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 1190，请在审核台确认
letrero-cartel-aviso-no-fumar-pvc-20x30cm-adhesivo,"Letrero / cartel / aviso ""No fumar"" PVC 20x30cm adhesivo","Letrero / cartel / aviso ""No fumar"" PVC 20x30cm adhesivo

📦 Características:
• 20x30cm
• material PVC
• Parte trasera con pega

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD56120C9,20.00,10,VBD56120C9.jpg,禁止吸烟标志,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 20，请在审核台确认
espejo-redondo-con-base-espejo-para-maquillar,Espejo redondo con base / espejo para maquillar,"Espejo redondo con base / espejo para maquillar

📦 Características:
• redondo
• Con soporte

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Baño y Sanitarios,浴室卫浴,TRUE,VBD5A20F4E,340.00,10,VBD5A20F4E.jpg,化妆镜,,浴室卫浴,Baño y Sanitarios,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 95，请在审核台确认
aud-fonos-auriculares-type-c-blanco-in-ear-est-reo,Audífonos / auriculares Type-C blanco in-ear estéreo,"Audífonos / auriculares Type-C blanco in-ear estéreo

📦 Características:
• puerto Type-C
• Blanco
• Intrauditivo
• Estéreo

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBD5A4E4A9,225.00,10,VBD5A4E4A9.jpg,Type-C耳机,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 225，请在审核台确认
decoraci-n-u-as-nail-art-mariposa-transparente-brillante,Decoración uñas / nail art mariposa transparente brillante,"Decoración uñas / nail art mariposa transparente brillante

📦 Características:
• Forma de mariposa transparente
• efecto de destello

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD5A61531,45.00,10,VBD5A61531.jpg,指甲装饰,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 45，请在审核台确认
algodones-desmaquillantes-discos-100-naturales-80-unidades,Algodones desmaquillantes / discos 100% naturales 80 unidades,"Algodones desmaquillantes / discos 100% naturales 80 unidades

📦 Características:
• 100% natural
• 80 piezas
• apto para desmaquillar y aplicar maquillaje

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD6AA06A9,180.00,10,VBD6AA06A9.jpg,化妆棉,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 180，请在审核台确认
exfoliante-corporal-crema-para-pies-680g-con-vitamina-e-y-ar,Exfoliante corporal / crema para pies 680g con vitamina E y argán,"Exfoliante corporal / crema para pies 680g con vitamina E y argán

📦 Características:
• 680g
• Con vitamina E
• Aceite de argán
• Antienvejecimiento

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD6AFCA09,220.00,10,VBD6AFCA09.jpg,足部身体磨砂膏,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",
ganchos-de-pared-colgadores-madera-decorativos-3-unidades,Ganchos de pared / colgadores madera decorativos 3 unidades,"Ganchos de pared / colgadores madera decorativos 3 unidades

📦 Características:
• 3 ganchos
• De madera
• función decorativa

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD6E896E0,190.00,10,VBD6E896E0.jpg,爱心挂钩,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 150，请在审核台确认
botellita-spray-atomizador-mini-transparente,Botellita spray / atomizador mini transparente,"Botellita spray / atomizador mini transparente

📦 Características:
• Material transparente
• Cabezal de presión

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD76C72E5,60.00,10,VBD76C72E5.jpg,迷你喷瓶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 60，请在审核台确认
pegamento-para-pelucas-lace-extensiones-118ml-super-fuerte,Pegamento para pelucas / lace / extensiones 118ml super fuerte,"Pegamento para pelucas / lace / extensiones 118ml super fuerte

📦 Características:
• 118ml
• super adhesivo
• Para pegar cabello

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD78C3031,190.00,10,VBD78C3031.jpg,头发粘合胶,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 190，请在审核台确认
bocinas-bluetooth-parlantes-2-1-con-usb-y-soporte-tf-card,Bocinas Bluetooth / Parlantes 2.1 con USB y soporte TF Card,"Bocinas Bluetooth / Parlantes 2.1 con USB y soporte TF Card

📦 Características:
• 2.1 canales de sonido
• Compatible con Bluetooth
• puerto USB
• soporte para tarjeta TF

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Electrónicos y Tecnología,电子数码,TRUE,VBD78CAAC7,4500.00,10,VBD78CAAC7.jpg,无线音箱套装,,电子数码,Electrónicos y Tecnología,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 550，请在审核台确认
pesta-as-postizas-14mm-0-10-c-curly-12-filas,Pestañas postizas 14mm 0.10 C curly 12 filas,"Pestañas postizas 14mm 0.10 C curly 12 filas

📦 Características:
• 14mm longitud
• 0.10C rizo
• 12 filas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Belleza y Cuidado Personal,美容个护,TRUE,VBD83F7D8E,145.00,10,VBD83F7D8E.jpg,蚕丝嫁接睫毛,,美容个护,Belleza y Cuidado Personal,"Shopify,Facebook Marketplace","品名由豆包识图生成 conf=0.80，卖点:['14mm长度', '0.10C卷度', '12行']"
crema-para-beb-loci-n-infantil-con-aceite-de-aguacate,Crema para bebé / loción infantil con aceite de aguacate,"Crema para bebé / loción infantil con aceite de aguacate

📦 Características:
• Capacidad desconocida
• Con aceite de aguacate
• Hipoalergénico
• Sin conservantes

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Bebés y Maternidad,母婴用品,TRUE,VBD8415A42,220.00,10,VBD8415A42.jpg,婴儿润肤乳,,母婴用品,Bebés y Maternidad,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 20，请在审核台确认
decoraci-n-letras-madera-con-cuerda-para-colgar,Decoración letras madera con cuerda para colgar,"Decoración letras madera con cuerda para colgar

📦 Características:
• De madera
• Cordón
• letras decorativas

✨ Estado: Nuevo
🚚 Disponible para entrega o recogida

🛒 VivaBien — Tu tienda de confianza en República Dominicana",VivaBien,Decoración del Hogar,家居装饰,TRUE,VBD88C626E,220.00,10,VBD88C626E.jpg,木质家居挂件,,家居装饰,Decoración del Hogar,"Shopify,Facebook Marketplace",价格由 AI 从图片识别：RD$ 20，请在审核台确认
